paper_id	0	1	2	3	4	5	6	7	8	decision
4wZiAXD29TQ	5.0	6.0	8.0	5.0						Unknown
L3zKVQKyV4F	5.0	6.0	3.0	6.0						Unknown
HE_75XY5Ljh	5.0	6.0	8.0	8.0						Unknown
ueSz5PRoPA-	3.0	3.0	8.0	1.0						Unknown
6l46OaYQvu3	5.0	3.0	6.0	6.0						Unknown
6dtI3qPVwVp	3.0	3.0	6.0	1.0						Unknown
7RBvBi3p3Et	6.0	5.0	5.0	6.0						Unknown
lTDt-lsZbVe	3.0	1.0	3.0							Unknown
mPxsHDgsimT	6.0	3.0	5.0	6.0						Unknown
hag85Gdq_RA	6.0	5.0	5.0							Unknown
tjvEnPYc3Yq	5.0	5.0	3.0	5.0						Unknown
z_mh23dtm4S	6.0	3.0	5.0							Unknown
SeZ5ONageGl	5.0	3.0	1.0	3.0						Unknown
z289SIQOQna	6.0	8.0	8.0	6.0						Unknown
PfHk0P9lgMy	6.0	5.0	5.0	6.0	8.0					Unknown
qUKsCztWlKq	3.0	5.0	6.0	6.0	8.0					Unknown
vSVLM2j9eie	8.0	5.0	8.0	6.0						Unknown
FH3Mwjb_H8B	5.0	5.0	5.0	6.0						Unknown
P1MaSJlwdT4	3.0	3.0	3.0	1.0						Unknown
ALcz2n3Wsdf	3.0	8.0	3.0							Unknown
p49GcKDM_XH	3.0	3.0	3.0	5.0						Unknown
xmcYx_reUn6	6.0	8.0	6.0	5.0						Unknown
p7Bfc_wsDtH	5.0	5.0	5.0	5.0	1.0					Unknown
5jBBG-zgrwl	5.0	3.0	3.0	5.0						Unknown
I7triE0okW3	5.0	5.0	3.0	3.0						Unknown
hsSYDdZTIsl	1.0	3.0	3.0	1.0						Unknown
XhZfFE8OmTF	3.0	5.0	5.0	3.0						Unknown
ZrJPdY5k6sg	6.0	6.0	5.0	5.0						Unknown
olhhqrp1sCA	3.0	3.0	3.0							Unknown
t5hWOkHREBM	5.0	3.0	3.0	6.0						Unknown
XWkWK2UagFR	5.0	6.0	5.0	6.0	5.0					Unknown
LI4mXhTg23M	6.0	5.0	6.0	3.0						Unknown
CrfhZAsJDsZ	8.0	6.0	3.0	8.0						Unknown
48EwqCCosOO	5.0	3.0	6.0							Unknown
fB0hRu9GZUS	6.0	8.0	10.0	8.0						Unknown
23jfQBSUh4x	6.0	10.0	3.0	5.0						Unknown
vk-j5pQY3Gv	6.0	6.0	6.0	5.0						Unknown
ashPce_W8F-	8.0	5.0	5.0	6.0						Unknown
LV_MeMS38Q9	8.0	10.0	6.0	8.0						Unknown
6BZJ_zn7ez7	5.0	3.0	3.0							Unknown
hY6M0JHl3uL	6.0	8.0	5.0	8.0						Unknown
KZzvKrfKt7K	5.0	3.0	3.0	5.0						Unknown
j_1CMt_GqSk	6.0	5.0	5.0	3.0						Unknown
9DZKk85Z4zA	6.0	6.0	6.0	5.0						Unknown
DT7btGps59z	3.0	5.0	5.0	6.0						Unknown
njAes-sX0m	5.0	3.0	6.0							Unknown
gmwDKo-4cY	5.0	5.0	8.0	6.0						Unknown
vTb1JI0Gps_	8.0	8.0	5.0							Unknown
k60XE_b0Ix6	6.0	6.0	6.0	6.0						Unknown
v3y68gz-WEz	8.0	5.0	6.0	5.0						Unknown
DBDpZIdVIY	5.0	3.0	5.0	3.0						Unknown
gYs7WuxALZ	3.0	3.0	6.0							Unknown
8HRvyxc606	3.0	8.0	5.0	5.0						Unknown
DEhSlPNviW	5.0	3.0	3.0	1.0						Unknown
9vcXCMp9VEp	5.0	5.0	3.0	6.0						Unknown
zU8O5w0Wnh1	6.0	6.0	6.0	3.0						Unknown
4Vwx-VwS5b3	3.0	6.0	3.0	6.0	5.0	6.0				Unknown
_ruvo2KCL2x	6.0	8.0	8.0							Unknown
Z3IClM_bzvP	5.0	6.0	10.0	8.0						Unknown
kUI41mY8bHl	8.0	5.0	6.0							Unknown
W98qRtArTy3	3.0	3.0	6.0							Unknown
z0uB4Zfb-Ex	3.0	5.0	8.0	6.0						Unknown
3RhuF8foyPW	8.0	6.0	3.0	6.0						Unknown
WoaNX-8VDrK	5.0	5.0	3.0							Unknown
resApVNcqSB	8.0	3.0	6.0	5.0	6.0					Unknown
KXRSh0sdVTP	6.0	8.0	5.0							Unknown
FYZCHEtt6H0	3.0	6.0	6.0	8.0						Unknown
h-oMvNaV_Nr	5.0	5.0	5.0	5.0						Unknown
WZH7099tgfM	5.0	6.0	1.0	6.0						Unknown
hZftxQGJ4Re	3.0	5.0	3.0	6.0						Unknown
RWtGreRpovS	6.0	5.0	5.0	6.0						Unknown
Pi5LI8sJYYz	5.0	5.0	5.0	5.0						Unknown
plKu2GByCNW	8.0	8.0	5.0	6.0						Unknown
PaEUQiY40Dk	6.0	6.0	8.0	6.0						Unknown
uzbd9jGCnN4	3.0	5.0	3.0							Unknown
sF2Ut0fflgx	3.0	5.0	3.0	3.0						Unknown
H6LVUiHzYDE	3.0	3.0	8.0	3.0						Unknown
YHxp8eRry6F	5.0	3.0	3.0	5.0						Unknown
xWutyHiLtwP	5.0	6.0	5.0	1.0						Unknown
20GtJ6hIaPA	6.0	6.0	6.0	10.0						Unknown
FWl6TFsE7Cp	3.0	3.0	5.0	5.0						Unknown
kyJ5Mrh5Cz9	5.0	3.0	5.0							Unknown
hVrXUps3LFA	3.0	6.0	6.0	5.0	5.0					Unknown
6orC5MvgPBK	6.0	6.0	5.0	5.0						Unknown
tVHCysldFe0	3.0	5.0	3.0							Unknown
8aeSJNbmbQq	8.0	5.0	6.0	5.0						Unknown
zDjtZZBZtqK	3.0	3.0	8.0	6.0						Unknown
ULsuEVQbV-9	6.0	6.0	6.0	6.0						Unknown
a2-aoqmeYM4	5.0	5.0	3.0	5.0						Unknown
zWwrB9wenY1U	5.0	3.0	5.0	3.0						Unknown
s-c96mSU0u5	6.0	6.0	5.0	6.0						Unknown
SoAnNZ7Z3xw	5.0	6.0	5.0	5.0						Unknown
CLmXXljIf__	5.0	5.0	5.0	8.0						Unknown
zqwryBoXYnh	8.0	6.0	6.0	6.0						Unknown
5OygDd-4Eeh	3.0	6.0	8.0							Unknown
WhWlYzUTJfP	3.0	8.0	8.0	3.0	6.0	6.0				Unknown
aIpq2eA4vDR	3.0	5.0	3.0							Unknown
aibmXGQJPs0	6.0	6.0	5.0							Unknown
eJtlrcnRtAs	6.0	5.0	5.0	3.0						Unknown
f77FhfGzQWN	5.0	3.0	3.0	3.0						Unknown
58QUPAU0RJs	5.0	5.0	5.0	5.0						Unknown
0CbYJNJtM-X	5.0	5.0	3.0	5.0						Unknown
VA1YpcNr7ul	6.0	8.0	6.0	6.0						Unknown
ILQVw4cA5F9	8.0	6.0	6.0	6.0						Unknown
dod5argWzR1	3.0	3.0	6.0	5.0	3.0					Unknown
H9LxwdiXlh	3.0	3.0	3.0	6.0						Unknown
HaHCoGcpV9	5.0	8.0	6.0	6.0						Unknown
NIzeVwedJzB	3.0	3.0	6.0							Unknown
1maXoEyeqx	5.0	5.0	6.0							Unknown
xf7_gvYW1Mx	5.0	3.0	5.0	5.0						Unknown
hLbeJ6jObDD	5.0	6.0	8.0	8.0						Unknown
Yn0xg-kHNW-	8.0	8.0	3.0	6.0						Unknown
j2SvoOSjxH8	3.0	6.0	5.0	3.0						Unknown
LLy2vm_p35C	6.0	3.0	6.0	5.0						Unknown
wwRjJScpsOO	5.0	3.0	6.0	3.0						Unknown
M1BrqvlID5J	3.0	1.0	5.0							Unknown
pm7O7gJObtk	6.0	3.0	5.0							Unknown
N8N2VMkWdVf	6.0	5.0	3.0	3.0						Unknown
miyZxvBxdoP	5.0	3.0	3.0							Unknown
3aBuJEza5sq	6.0	5.0	6.0	8.0						Unknown
ddcqRzq6g2n	3.0	3.0	8.0	3.0						Unknown
rDArMCIvldMR	5.0	1.0	5.0							Unknown
JJuP86nBl4q	8.0	8.0	6.0	5.0						Unknown
x9S5kdaQkkY	3.0	3.0	5.0	3.0						Unknown
DCgjv41MD2M	5.0	5.0	5.0							Unknown
w4eFMKkF_a_	5.0	3.0	1.0							Unknown
s_2Rye-RctO	5.0	5.0	5.0	3.0	8.0					Unknown
SEh5SfEQtqB	5.0	6.0	3.0							Unknown
rjYUBo_uWEs	6.0	3.0	5.0							Unknown
Gb2Rndy5595	6.0	6.0	5.0	5.0						Unknown
BGF9IeDfmlH	3.0	6.0	6.0							Unknown
78IUEPOGjG6	5.0	3.0	5.0	5.0						Unknown
PXibCVxXdT	1.0	5.0	3.0							Unknown
rLwC0_MG-4w	6.0	6.0	6.0							Unknown
zOLLCOgUGIH	3.0	3.0	3.0	3.0						Unknown
PHcLZ8Yh6h4	6.0	5.0	8.0	3.0						Unknown
TDf-XFAwc79	8.0	6.0	3.0							Unknown
87n67AtiHo	6.0	3.0	5.0							Unknown
G7_LoXdE2Oe	5.0	3.0	5.0							Unknown
NeH20Y8mDvp	3.0	5.0	5.0	6.0						Unknown
eyyS-zovT9m	8.0	3.0	3.0	5.0						Unknown
rrjOLTU1jkw	5.0	3.0	6.0	5.0	3.0					Unknown
2RwXVje1rAh	6.0	6.0	6.0	6.0						Unknown
dBbdV4CTEQf	3.0	5.0	5.0	5.0	5.0					Unknown
9-umxtNPx5E	8.0	5.0	5.0	5.0						Unknown
DHyHRBwJUTN	6.0	6.0	8.0	6.0	5.0					Unknown
qhplAU1BOZW	5.0	6.0	3.0							Unknown
lqgkka9jzzK	5.0	5.0	5.0	6.0						Unknown
Xj1orI5p6Sv	3.0	3.0	5.0							Unknown
4Tx2-AH-jG_	5.0	3.0	5.0	3.0						Unknown
iOc57X9KM54	8.0	5.0	8.0	5.0	6.0					Unknown
fuxn3HyIZjU	8.0	3.0	3.0	5.0						Unknown
mjHlitXvReu	5.0	6.0	8.0	5.0						Unknown
iN3Lh-Vy2TH	5.0	6.0	3.0							Unknown
b4t9_XASt6G	8.0	5.0	6.0	3.0	6.0					Unknown
Fw516fpXI-c	5.0	3.0	6.0							Unknown
CIFOsnhZvON	6.0	6.0	5.0	3.0						Unknown
urF_CBK5XC0	8.0	8.0	5.0	6.0						Unknown
EeEU0b9CPD3	5.0	5.0	8.0							Unknown
pT4ref-FMAX	3.0	5.0	3.0							Unknown
My57qBufZWs	8.0	5.0	6.0							Unknown
mDHjdjQl0Ae	5.0	5.0	3.0							Unknown
zAbFj7FpD-C	5.0	3.0	3.0	3.0						Unknown
bPiHuNUNv_R	5.0	5.0	5.0	5.0						Unknown
nZYU28EJ3OS	6.0	6.0	5.0	3.0						Unknown
uHrJ1AY1xR1	5.0	3.0	5.0	3.0						Unknown
WZ2L6D8IHoc	5.0	5.0	3.0	5.0						Unknown
SJO188Y53lk	3.0	3.0	1.0							Unknown
P8YIphWNEGO	3.0	3.0	6.0	8.0						Unknown
wamiG4pzNN1	3.0	8.0	5.0	3.0						Unknown
8T4qmZbTkW7	5.0	3.0	6.0	6.0	6.0	6.0				Unknown
C49AIKljGaa	3.0	5.0	6.0	5.0						Unknown
8Z6OZ3qKHDD	3.0	6.0	5.0	3.0						Unknown
h-tOz83WrC	6.0	3.0	5.0	3.0						Unknown
nsT1vO6i3Ri	6.0	3.0	5.0	3.0						Unknown
reEMFxIRMAl	6.0	3.0	5.0	3.0						Unknown
rvsbw2YthH_	3.0	8.0	8.0	6.0						Unknown
gx2yJS-ENqI	3.0	8.0	6.0	6.0						Unknown
OdZcJYT5Z4k	8.0	6.0	8.0	8.0						Unknown
TnzdAU7c8WM	5.0	6.0	3.0							Unknown
wC98X1qpDBA	6.0	6.0	5.0							Unknown
yAYHho4fATa	6.0	5.0	5.0	6.0						Unknown
u4k-Zgqr9SN	5.0	3.0	3.0	3.0						Unknown
OXP9Ns0gnIq	6.0	6.0	8.0	3.0						Unknown
4JRX93ADS2r	1.0	5.0	8.0	3.0						Unknown
Qnxcl6zWobO	5.0	3.0	3.0							Unknown
C0oEBO4ZpOj	5.0	3.0	3.0	3.0						Unknown
ZccFLU-Yk65	6.0	1.0	6.0	8.0						Unknown
01KmhBsEPFO	5.0	5.0	6.0	8.0						Unknown
0MqQ88Z2Kta	6.0	6.0	5.0	6.0						Unknown
DswOSXvLfuy	3.0	5.0	5.0	3.0						Unknown
kh3JurmKlux	6.0	3.0	3.0	6.0						Unknown
iPhccmh9FyK	3.0	5.0	3.0	6.0						Unknown
F91SROvVJ_6	8.0	6.0	6.0	6.0						Unknown
EWjYk3R2jhr	5.0	5.0	3.0	6.0						Unknown
UGOpvh4vXS2	5.0	3.0	5.0	5.0						Unknown
8FL8vRvlk59	5.0	5.0	6.0	3.0						Unknown
WoByU5W5te0	8.0	5.0	3.0	6.0						Unknown
rzrqh85f4Sc	5.0	6.0	6.0							Unknown
-jTaz3CMk72	3.0	3.0	5.0	5.0						Unknown
FUORz1tG8Og	8.0	8.0	8.0	6.0	8.0					Unknown
h21yJhdzbwz	6.0	5.0	6.0							Unknown
VWm4o4l3V9e	6.0	5.0	6.0	6.0						Unknown
9IUxnGC8e9u	5.0	5.0	5.0	3.0	5.0					Unknown
0qmwFNJyxCL	5.0	6.0	6.0							Unknown
sLPhtvZ9A7f	6.0	3.0	5.0							Unknown
p0zTRXkTtB8	3.0	5.0	8.0	5.0						Unknown
cxvEGLCHpgl	6.0	5.0	3.0	8.0						Unknown
0vqjc50HfcC	8.0	6.0	6.0	1.0						Unknown
rdjeCNUS6TG	5.0	5.0	6.0	6.0						Unknown
nYqCVDAXAPE	5.0	6.0	5.0							Unknown
Iewi8zwGsZr	6.0	6.0	5.0	3.0						Unknown
G2Q2Mh3avow	8.0	5.0	6.0	8.0						Unknown
gO8vNRKzzjp	5.0	5.0	5.0	3.0						Unknown
P17yA67o3VL	6.0	5.0	6.0	6.0						Unknown
MXoeggsH7yP	3.0	3.0	3.0	5.0						Unknown
Bo7eeXm6An8	8.0	6.0	6.0	6.0						Unknown
B_pCIsX8KL_	6.0	6.0	8.0	6.0	5.0					Unknown
Rsrd5wK4kEh	6.0	3.0	1.0	6.0						Unknown
FvevdI0aA_h	5.0	6.0	6.0							Unknown
QEfpL9Iy2KD	6.0	5.0	5.0							Unknown
z29R0uMiF3v	3.0	5.0	3.0							Unknown
u6ay5ONhWJV	1.0	1.0	3.0	3.0						Unknown
YsdscENWse9	5.0	6.0	5.0							Unknown
8VCiVV97Pji	5.0	3.0	5.0	8.0						Unknown
UIpwFLrJiDi	3.0	3.0	6.0	3.0	6.0					Unknown
KwmPfARgOTD	8.0	6.0	5.0	5.0						Unknown
ALMbHbLb3PK	5.0	6.0	3.0	5.0						Unknown
KfptQCEKVW4	5.0	6.0	8.0	8.0						Unknown
pjYWuX78J6p	3.0	6.0	5.0							Unknown
_5jWpg7TK9b	5.0	5.0	5.0	3.0						Unknown
-D5TVtzt3fP	5.0	6.0	5.0	5.0						Unknown
HDxgaKk956l	6.0	5.0	8.0	8.0						Unknown
-5EWhW_4qWP	6.0	6.0	3.0	6.0						Unknown
dOq0Jbg9hUt	6.0	6.0	3.0							Unknown
9L1Ts8t66YK	3.0	6.0	8.0	3.0						Unknown
itmei3dxTQ5	3.0	3.0	3.0	8.0						Unknown
cbpRzMy-UZH	5.0	5.0	5.0	8.0						Unknown
vRq1XIHV8Go	3.0	5.0	6.0	3.0						Unknown
L2MUOUp0beo	5.0	5.0	5.0	8.0						Unknown
CWmvjOEhgH-	3.0	6.0	8.0	8.0						Unknown
RrO3xNCqz7J	5.0	3.0	8.0	5.0						Unknown
qGuU8To1y7x	5.0	6.0	6.0	6.0						Unknown
qLOaeRvteqbx	8.0	5.0	6.0	6.0						Unknown
puguRjbs6Rg	5.0	6.0	5.0	8.0						Unknown
yDx3GP7Qjfl	3.0	5.0	3.0	3.0						Unknown
NzrpxT5hTY_	5.0	6.0	3.0							Unknown
OTiSSCBm1QD	6.0	5.0	3.0							Unknown
dOM_GHvkO2h	5.0	5.0	6.0							Unknown
TT66Tpbus3b	6.0	6.0	5.0							Unknown
7ynoX1ojPMt	8.0	5.0	5.0							Unknown
cp5PvcI6w8_	6.0	5.0	3.0	5.0						Unknown
iiRDsy85uXi	5.0	5.0	5.0	5.0						Unknown
naAzVF_v0yA	3.0	5.0	6.0	6.0						Unknown
SJ1kSyO2jwu	6.0	8.0	8.0	6.0						Unknown
HHd2OVBoF_-	5.0	5.0	5.0	3.0						Unknown
uKmuzIuVl8z	3.0	3.0	3.0	3.0						Unknown
AvwF6IvT8et	3.0	3.0	3.0							Unknown
5p4wvBz9xIe	5.0	3.0	3.0							Unknown
IiDeZZZ18zi	3.0	5.0	3.0	5.0						Unknown
CJl2S0w1mbq	6.0	3.0	3.0	6.0						Unknown
Q4B6g_ubd39	6.0	1.0	8.0	5.0						Unknown
DiKT4rrUD9n	5.0	6.0	5.0	3.0						Unknown
fiB2RjmgwQ6	5.0	5.0	6.0							Unknown
2xQVAXKjLdH	3.0	3.0	6.0							Unknown
sbWVtxq8-zE	5.0	6.0	8.0	8.0						Unknown
NZ8Gb5GOrRu	5.0	3.0	6.0	3.0						Unknown
bzaPGEllsjE	6.0	5.0	8.0							Unknown
At0BdxvACds	3.0	6.0	5.0	6.0						Unknown
ZmGrci84heu	5.0	6.0	6.0	3.0						Unknown
UfFXUfAsnPH	3.0	1.0	5.0							Unknown
PFbzoWZyZRX	1.0	8.0	6.0	5.0						Unknown
szTcqSSc5Vx	5.0	5.0	5.0							Unknown
ueYYgo2pSSU	8.0	5.0	5.0							Unknown
YjKqWExiy6s	5.0	5.0	3.0	3.0						Unknown
Uk3zO5A-CSe	6.0	6.0	5.0							Unknown
4tsqGWfBb3Q	5.0	5.0	5.0	3.0	5.0					Unknown
CPdc77SQfQ5	8.0	6.0	8.0							Unknown
Iyi7eb9VIW										Unknown
EfTN2tSGlF	6.0	3.0	5.0							Unknown
7bvWopYY1H	3.0	5.0	6.0	3.0						Unknown
PxFpWq6FNiW	6.0	5.0	3.0	3.0						Unknown
o8fqVVKN3H	3.0	6.0	5.0	6.0						Unknown
bHW9njOSON	6.0	6.0	6.0	8.0						Unknown
AP0iZoaRaS	6.0	6.0	5.0	8.0						Unknown
kj6oK_Hj40	8.0	6.0	6.0	8.0	6.0					Unknown
MMBILyoRKQ	3.0	5.0	5.0							Unknown
zT5T9gHpGI	6.0	6.0	3.0							Unknown
MdSGM9PEQ7	6.0	6.0	6.0	6.0						Unknown
9NzCUqU7i1	8.0	3.0	3.0							Unknown
wxyLBOk-ag	5.0	3.0	3.0	6.0						Unknown
9RQh6MOOaD	3.0	6.0	5.0							Unknown
PldynS56bN	6.0	8.0	5.0	8.0						Unknown
UJ4nGMHZYI	3.0	3.0	6.0							Unknown
mNNAjdv3Am	3.0	5.0	3.0							Unknown
c0U6KmokuFK	3.0	6.0	5.0	5.0						Unknown
MWoZh1gvbxA	6.0	6.0	5.0							Unknown
ATWW-bUtxH	5.0	5.0	3.0							Unknown
KemSBwOYJC	6.0	6.0	6.0							Unknown
z4g0Vpf5Zki	6.0	3.0	5.0							Unknown
vQXbQEDJi5	3.0	6.0	3.0	5.0						Unknown
tPrRs6YB2P	6.0	6.0	6.0							Unknown
rSUCajhLsQ	5.0	8.0	8.0	6.0						Unknown
293zPCqNqe	6.0	6.0	5.0	3.0						Unknown
_MlB0iqfmM	5.0	5.0	6.0							Unknown
wshUUnnDjc	3.0	3.0	5.0	8.0	5.0	5.0				Unknown
CsKwavjr7A	5.0	8.0	6.0	5.0						Unknown
_AkC4QYxF5	5.0	5.0	1.0	5.0						Unknown
OT1xF6_56J	3.0	3.0	1.0							Unknown
SI0ON7mZYY	5.0	6.0	3.0							Unknown
8pOVAeo8ie	5.0	6.0	5.0	6.0						Unknown
APkMDZtY9HL	3.0	3.0	3.0							Unknown
GOEpRos3w0L	5.0	8.0	6.0	3.0						Unknown
NkJOhtNKX91	6.0	6.0	6.0	8.0						Unknown
g2YraF75Tj	3.0	8.0	8.0	8.0						Unknown
EdH_fkyhAO	3.0	1.0	3.0	3.0						Unknown
HehY2ZX2Cz	5.0	3.0	5.0	3.0						Unknown
W918Ora75q	6.0	6.0	5.0	6.0						Unknown
k4p382L0bw	6.0	5.0	5.0	6.0	5.0					Unknown
B73niNjbPs	6.0	6.0	6.0	6.0						Unknown
dOxe6utTKC	6.0	5.0	6.0							Unknown
06mk-epSwZ	6.0	6.0	6.0	6.0	3.0					Unknown
li4GQCQWkv	5.0	5.0	8.0							Unknown
Fg3mYW8owg	6.0	6.0	5.0	5.0						Unknown
MdiVU9lMmVS	3.0	5.0	3.0							Unknown
PLUXnnxUdr4	8.0	3.0	8.0	5.0						Unknown
s4WVupnJjmX	5.0	6.0	5.0	6.0	8.0					Unknown
xKlCpphHAsg										Unknown
15fiz99C8B	1.0	8.0	5.0	3.0						Unknown
5ZLWi--i57	8.0	5.0	5.0	3.0						Unknown
u_-XxuTcnJ7	1.0	3.0	3.0							Unknown
4inSu6mXdZk	3.0	5.0	6.0	3.0						Unknown
apZRm_0VClK	5.0	3.0	3.0	1.0						Unknown
5tKhUU5WBi8	5.0	3.0	3.0	3.0						Unknown
k2Ml8FGtJZp	3.0	6.0	5.0	3.0						Unknown
gULfK60oYr1	3.0	5.0	5.0	3.0						Unknown
TUhgwGQBtE	5.0	6.0	6.0	5.0	5.0					Unknown
p0MBhpO5wQ	3.0	3.0	8.0	3.0						Unknown
frE4fUwz_h	6.0	3.0	10.0	5.0						Unknown
BnznzofWMi	5.0	3.0	3.0							Unknown
lL8LF0O8Y2	6.0	6.0	3.0							Unknown
3TfSOxiRiFH	3.0	3.0	1.0	5.0						Unknown
E67OghNSDMf	5.0	3.0	3.0	5.0						Unknown
YnVpYUjzVHC	3.0	3.0	5.0							Unknown
Om_QvnjjBL2	6.0	6.0	5.0							Unknown
NRHajbzg8y0P	8.0	5.0	5.0							Unknown
u6t9zT8h3p5	3.0	3.0	6.0							Unknown
Mwpw3weZrK8	8.0	3.0	6.0	6.0						Unknown
FLMvYXMucWk	3.0	5.0	8.0	6.0						Unknown
N92hjSf5NNh	5.0	8.0	8.0	8.0						Unknown
2QGJXyMNoPz	5.0	8.0	8.0	8.0						Unknown
W5U_xEGOaIY	3.0	3.0	3.0							Unknown
zNq-jISUm7E	5.0	6.0	3.0	3.0						Unknown
_QZlje4dZPu	3.0	6.0	5.0	6.0						Unknown
lfzmAJ12sg	3.0	5.0	3.0	3.0						Unknown
K5si8PjaSy	3.0	3.0	1.0	5.0						Unknown
h9yn69de6f	3.0	6.0	5.0	8.0						Unknown
R_OL5mLhsv	5.0	3.0	6.0	5.0						Unknown
pkgVPeL9gpX	6.0	6.0	3.0	3.0						Unknown
sNKZaNkyi7Q	6.0	3.0	6.0							Unknown
lJsr4DwZm1z	5.0	5.0	5.0	5.0						Unknown
3zSn48RUO8M	6.0	6.0	6.0							Unknown
HTbp9Y7g9P	5.0	1.0	3.0	3.0						Unknown
UVKwsWsXTt	6.0	5.0	5.0	6.0						Unknown
a3-QYAgcDBl	6.0	5.0	6.0							Unknown
WcSm-iommPR	3.0	3.0	3.0	6.0						Unknown
V3GQRhBzEi	5.0	3.0	5.0	3.0						Unknown
Khh7jHEJJFX	5.0	5.0	3.0	3.0						Unknown
3Y5Uhf5KgGK	6.0	6.0	3.0	8.0						Unknown
-z9hdsyUwVQ	5.0	5.0	6.0							Unknown
vE93gf9kYkf	3.0	8.0	5.0							Unknown
gwizseh-Iam	3.0	3.0	3.0	5.0						Unknown
4vGwQqviud5	5.0	3.0	5.0	5.0						Unknown
9HFobmKAmGv	5.0	5.0	5.0	5.0						Unknown
g7U9jD_2CUr	6.0	6.0	8.0							Unknown
0sjwFxqLHw3	5.0	5.0	3.0	3.0						Unknown
UP_GHHPw7rP	6.0	5.0	5.0							Unknown
88Z7kxbZLL3	5.0	5.0	5.0	3.0						Unknown
HG0SwOmlaEo	6.0	6.0	3.0	8.0						Unknown
1NAzMofMnWl	8.0	8.0	8.0							Unknown
DSy8tP4WctmZ	6.0	8.0	6.0	5.0						Unknown
bds4tm-XK2I	3.0	5.0	5.0	3.0						Unknown
LdQUvGLk7yU	3.0	3.0	1.0	1.0						Unknown
zUN76iFTyfi	5.0	3.0	5.0							Unknown
3KWnuT-R1bh	5.0	5.0	8.0	6.0						Unknown
tHsu1olr9ZcQ	6.0	3.0	3.0							Unknown
Q2WE65ToiLT	3.0	3.0	5.0	3.0						Unknown
BgMo9ofIQi6	5.0	3.0	3.0							Unknown
IajGRJuM7D3	3.0	3.0	6.0							Unknown
b_CQDy9vrD1	6.0	8.0	5.0							Unknown
SZBy3XeXQvd	5.0	3.0	3.0	5.0						Unknown
vv6siYLQJqS	6.0	3.0	3.0							Unknown
L8iZdgeKmI6	8.0	3.0	5.0	6.0						Unknown
65XDF_nwI61	5.0	8.0	3.0	5.0	6.0					Unknown
LoJ6oXzc_P3	5.0	5.0	6.0	3.0						Unknown
2OETPKmG4S0	6.0	6.0	5.0							Unknown
Qx8lUU8CzQ	6.0	5.0	8.0	3.0						Unknown
oPnpibcro8	6.0	3.0	5.0	6.0						Unknown
S3D9NLzjnQ5	5.0	3.0	5.0	8.0						Unknown
pG9RSmBrY3	3.0	3.0	5.0							Unknown
ZytN-E8vZk	6.0	5.0	3.0	5.0						Unknown
RKiWwhocuiU	6.0	5.0	3.0	8.0						Unknown
U2WjB9xxZ9q	6.0	6.0	3.0	6.0						Unknown
QjQibO3scV_	5.0	6.0	8.0							Unknown
nZ5_rXpikfK	5.0	5.0	6.0	6.0						Unknown
g4PH7bjVZWC	3.0	1.0	1.0							Unknown
BLBulxMHuOp	6.0	5.0	5.0	6.0						Unknown
oWbTcqr8g7	3.0	3.0	5.0							Unknown
r9hNv76KoT3	8.0	8.0	10.0							Unknown
vZTp1oPV3PC	6.0	3.0	8.0	5.0						Unknown
Lv3MfAEgvVv	3.0	5.0	1.0	6.0						Unknown
UkU05GOH7_6	8.0	8.0	8.0	8.0						Unknown
WumysvcMvV6	3.0	5.0	8.0							Unknown
lRgEbHxowq	3.0	5.0	8.0							Unknown
LUdVQkS2CK	3.0	5.0	5.0	5.0						Unknown
pAcoOcnF__U	6.0	3.0	5.0	5.0						Unknown
coMWK6WGkBP	3.0	3.0	3.0	3.0						Unknown
9MniHf5dmH	5.0	6.0	5.0	8.0						Unknown
lZKBhpedXk	3.0	3.0	3.0	3.0						Unknown
S8-A2FXnIh	5.0	5.0	6.0	8.0						Unknown
IDJx97BC38	6.0	6.0	6.0	6.0						Unknown
w1w4dGJ4qV	8.0	6.0	5.0	5.0						Unknown
gvMAooaEi3	5.0	6.0	5.0	5.0						Unknown
oPYySRqti-	3.0	3.0	6.0							Unknown
WmOF--p0PP	6.0	5.0	5.0	3.0						Unknown
RecZ9nB9Q4	5.0	8.0	5.0	8.0						Unknown
dyr1wSqCZC	3.0	5.0	3.0							Unknown
sL8mQ4L_5L	5.0	3.0	3.0							Unknown
KbYevcLjnc	8.0	8.0	8.0	6.0						Unknown
R8GW1hR1kE	5.0	6.0	8.0	1.0						Unknown
8sqKEkAO3jv	3.0	3.0	8.0	6.0						Unknown
YhzSxtB3LNk	6.0	3.0	3.0	6.0						Unknown
NJENsJ37sQ	8.0	6.0	8.0	8.0						Unknown
GLOtO2QbNp	5.0	5.0	3.0	5.0						Unknown
eySeuMAqICL	5.0	5.0	5.0	3.0						Unknown
GMRodZ8OlVr	5.0	3.0	6.0	6.0						Unknown
wcNtbEtcGIC	6.0	8.0	6.0	3.0						Unknown
9U-cIq9P2p4	5.0	3.0	5.0	3.0						Unknown
gPWtHmCaBiY	6.0	6.0	1.0	6.0						Unknown
D6gktu1C7C_	6.0	3.0	5.0	3.0						Unknown
maT89nOQi9i	6.0	3.0	5.0							Unknown
1C_kSW1-k0	5.0	8.0	5.0	8.0						Unknown
ylMq8MBnAp	6.0	3.0	5.0	5.0	3.0					Unknown
